Row ID,Order ID,Discount,Profit,
2161,CA-2016-141019,0.2,29.769,
2162,CA-2016-101938,0,10.0282,
2163,CA-2017-166296,0,150.984,
2164,CA-2016-154018,0.2,23.997,
2165,CA-2016-154018,0.2,3.0044,
2166,CA-2016-154018,0.6,-150.414,
2167,CA-2016-154018,0.2,1.1904,
2168,CA-2016-154018,0.8,-11.0005,
2169,CA-2017-117870,0.2,1.752,
2170,CA-2017-117870,0.2,-8.997,
2171,CA-2017-117870,0.4,-26.9955,
2172,US-2017-137491,0.3,-8.7232,
2173,CA-2014-152296,0.2,6.9132,
2174,CA-2016-112025,0.8,-13.896,
2175,CA-2015-132507,0.2,6.1792,
2176,CA-2016-125738,0,21.0128,
2177,CA-2016-125738,0,28.8576,
2178,CA-2016-125738,0.2,13.0375,
2179,CA-2016-125738,0,32.936,
2180,CA-2016-128818,0.2,30.8966,
2181,CA-2016-128818,0,22.2,
2182,CA-2016-128818,0.1,59.0352,
2183,CA-2016-128818,0,1159.9855,
2184,CA-2016-128818,0,21.9945,
2185,CA-2016-128818,0,28.0192,
2186,CA-2017-124576,0.2,18.5274,
2187,CA-2016-101378,0,7.25,
2188,CA-2017-143063,0,35.04,
2189,CA-2017-143063,0,25.473,
2190,CA-2017-143063,0,378.1674,
2191,CA-2016-118913,0,17.0268,
2192,CA-2016-128412,0.2,51.8238,
2193,CA-2016-128412,0,22.869,
2194,CA-2016-128412,0,55.764,
2195,CA-2016-128412,0,12.285,
2196,CA-2016-128412,0,8.5025,
2197,CA-2016-136483,0.2,0.4116,
2198,CA-2014-163013,0,3.9609,
2199,CA-2015-135363,0.2,5.4432,
2200,CA-2015-135363,0.2,1.7004,
2201,US-2014-165659,0,9.102,
2202,US-2014-165659,0,229.3018,
2203,CA-2015-138002,0.2,2.1336,
2204,CA-2015-138002,0,74.8098,
2205,CA-2015-128860,0.2,1.7591,
2206,CA-2016-164350,0.2,8.445,
2207,US-2014-103905,0.8,-46.3946,
2208,US-2014-103905,0.2,3.8272,
2209,CA-2015-129854,0,7.5992,
2210,CA-2014-125556,0,233.2204,
2211,CA-2014-125556,0,21.024,
2212,CA-2016-162313,0.1,29.7408,
2213,CA-2017-107874,0,11.2422,
2214,CA-2017-129378,0.2,0.504,
2215,CA-2017-129378,0.2,20.8494,
2216,CA-2017-129378,0,60.49,
2217,CA-2017-129378,0.2,9.5032,
2218,CA-2014-151953,0.2,0.9856,
2219,CA-2017-130841,0.2,3.6192,
2220,CA-2017-130841,0,4.1944,
2221,CA-2017-130841,0.2,100.24,
2222,CA-2015-131884,0.4,-89.089,
2223,CA-2015-131884,0.2,4.672,
2224,CA-2015-131884,0.3,-24.2352,
2225,CA-2017-121909,0.2,17.8152,
2226,CA-2016-106383,0.7,-98.8018,
2227,CA-2017-130771,0.2,0.4706,
2228,CA-2017-130771,0.2,15.599,
2229,CA-2016-139157,0.4,-115.7058,
2230,CA-2014-128055,0.2,252.588,
2231,CA-2014-128055,0,14.8344,
2232,CA-2017-157091,0,31.587,
2233,CA-2017-132122,0.2,14.3075,
2234,CA-2015-123232,0.2,35.9964,
2235,CA-2017-104066,0,67.6599,
2236,CA-2015-145849,0,11.4516,
2237,CA-2015-145849,0,8.2688,
2238,CA-2016-122322,0,12.432,
2239,CA-2017-166849,0.6,-52.17,
2240,CA-2016-146633,0.2,381.297,
2241,CA-2016-146633,0.2,13.3476,
2242,US-2016-126893,0.4,-115.4958,
2243,CA-2017-103380,0,15.2712,
2244,CA-2017-103380,0,1.4456,
2245,CA-2017-103380,0,3.5178,
2246,CA-2017-103380,0,2.2412,
2247,CA-2017-103380,0.2,49.4982,
2248,CA-2015-116092,0,6.4128,
2249,CA-2015-116092,0.2,13.0375,
2250,CA-2015-116092,0.2,4.176,
2251,CA-2015-116092,0,157.0176,
2252,CA-2015-116092,0,9.3312,
2253,CA-2016-117849,0,68.976,
2254,CA-2015-169201,0,14.2758,
2255,CA-2015-169201,0,15.246,
2256,CA-2016-164091,0,131.355,
2257,CA-2016-164091,0,33.9388,
2258,CA-2017-105214,0.2,90.972,
2259,CA-2017-105214,0,8.7138,
2260,CA-2015-117611,0,2.4,
2261,CA-2015-117611,0,66.9546,
2262,US-2015-137960,0,24.936,
2263,CA-2017-122994,0,79.1934,
2264,CA-2016-131065,0,114.9954,
2265,CA-2016-131065,0,2.376,
2266,CA-2016-131065,0,3.8822,
2267,CA-2017-149146,0.2,2.6892,
2268,CA-2017-137470,0,6.3504,
2269,CA-2017-105480,0,3.1104,
2270,CA-2017-105480,0.2,2.3571,
2271,CA-2017-164917,0.2,4.1965,
2272,CA-2015-102036,0,47.9376,
2273,CA-2015-142944,0,95.7572,
2274,CA-2015-142944,0.2,377.9946,
2275,CA-2014-157882,0.2,3.5858,
2276,CA-2014-157882,0.2,13.7646,
2277,CA-2014-104283,0,0,
2278,CA-2014-104283,0,22.3548,
2279,CA-2014-104283,0,53.7504,
2280,CA-2017-142622,0.2,-6.098,
2281,CA-2017-142622,0.2,-23.0352,
2282,CA-2017-142622,0,37.9962,
2283,CA-2016-132143,0,22.1536,
2284,CA-2015-153108,0,6.6976,
2285,CA-2015-153108,0,16.3863,
2286,CA-2016-112676,0.2,5.2026,
2287,CA-2017-165687,0,12.264,
2288,US-2017-112928,0.2,1.311,
2289,CA-2017-143343,0,4.756,
2290,CA-2017-115154,0,80.3682,
2291,CA-2015-149342,0,77.7519,
2292,CA-2015-149342,0,297.69,
2293,CA-2015-149342,0,6.2208,
2294,CA-2015-130995,0,1.3365,
2295,CA-2017-127929,0,38.2095,
2296,CA-2015-113145,0,6.2192,
2297,CA-2015-113145,0,106.477,
2298,CA-2015-113145,0,1.2885,
2299,CA-2015-113145,0,601.9699,
2300,CA-2015-113145,0,125.99,
2301,CA-2014-162362,0,6.36,
2302,CA-2014-162362,0,5.6448,
2303,CA-2016-106558,0,31.6,
2304,CA-2017-157931,0,188.2192,
2305,CA-2017-157931,0,49.9704,
2306,CA-2016-115574,0.3,-14.1372,
2307,CA-2015-160794,0.2,9.8658,
2308,CA-2017-116225,0,171.93,
2309,US-2017-120418,0.2,35.099,
2310,US-2017-120418,0.2,7.7004,
2311,US-2017-120418,0.2,6.603,
2312,US-2017-120418,0.2,1.984,
2313,US-2017-120418,0.2,-48.5082,
2314,CA-2017-122035,0,6.8714,
2315,CA-2017-122035,0,112.4064,
2316,CA-2017-122035,0,20.21,
2317,CA-2017-122035,0,27.441,
2318,CA-2017-122035,0,30.415,
2319,CA-2017-122035,0,132.5898,
2320,CA-2015-117828,0,56.3528,
2321,CA-2017-165491,0,63.8232,
2322,CA-2015-109470,0,44.5278,
2323,CA-2015-109470,0,27.8944,
2324,CA-2015-109470,0,38.15,
2325,CA-2015-109470,0,167.808,
2326,CA-2015-105102,0.2,29.952,
2327,CA-2015-105102,0.2,1.1596,
2328,CA-2015-105102,0,6.2208,
2329,CA-2017-138422,0.2,5.2026,
2330,US-2015-147739,0.2,-68.392,
2331,CA-2016-155187,0,2.9372,
2332,CA-2016-155187,0,20.85,
2333,CA-2017-169285,0,133.152,
2334,CA-2017-169285,0,2.8322,
2335,CA-2014-140886,0.2,11.2476,
2336,CA-2017-152695,0,5.1042,
2337,CA-2017-152695,0,123.7691,
2338,CA-2014-110639,0,12.4416,
2339,CA-2014-110639,0,22.5008,
2340,CA-2014-121727,0.2,1.742,
2341,CA-2016-137736,0,10.465,
2342,US-2014-143231,0,23.384,
2343,US-2014-143231,0,27.3528,
2344,US-2014-155894,0.2,-29.3436,
2345,CA-2016-119025,0,137.2896,
2346,CA-2016-159373,0.2,24.528,
2347,CA-2016-159373,0.8,-2.1624,
2348,CA-2016-159373,0.3,0,
2349,CA-2017-109701,0.2,3.1584,
2350,CA-2017-109701,0.2,22.5732,
2351,CA-2017-109701,0,5.3214,
2352,CA-2017-109701,0,22.2516,
2353,CA-2017-109701,0,5.04,
2354,CA-2015-111514,0.15,200.9546,
2355,CA-2015-111514,0.2,46.3185,
2356,CA-2015-111514,0,15.6993,
2357,CA-2015-111514,0.2,80.9919,
2358,US-2014-148838,0.4,-447.5947,
2359,US-2014-148838,0.4,-553.6476,
2360,US-2014-148838,0.4,-122.7816,
2361,US-2014-148838,0,16.3842,
2362,US-2014-148838,0,75.9696,
2363,CA-2017-136497,0.7,-10.054,
2364,US-2016-108637,0,40.9216,
2365,US-2016-108637,0,44.8896,
2366,US-2016-108637,0,20.7,
2367,CA-2014-102295,0.2,-18.1068,
2368,CA-2017-123659,0,11.3288,
2369,US-2016-129469,0.2,-26.6352,
2370,US-2016-129469,0.2,0.307,
2371,CA-2017-155152,0,93.24,
2372,CA-2016-159940,0.6,-27.1296,
2373,CA-2016-159940,0.2,0.8225,
2374,CA-2016-159940,0.2,7.6986,
2375,CA-2016-159940,0.3,-14.4784,
2376,CA-2017-119669,0,0.1134,
2377,US-2014-164616,0.7,-58.8616,
2378,US-2014-164616,0.2,1.148,
2379,CA-2015-148628,0,15.065,
2380,CA-2016-118052,0.2,1.7138,
2381,CA-2016-118052,0.2,15.49,
2382,CA-2016-118052,0.2,11.6263,
2383,US-2017-117534,0,45.7704,
2384,US-2017-117534,0,4.4856,
2385,US-2017-117534,0.2,62.748,
2386,US-2017-117534,0.2,15.8376,
2387,US-2017-117534,0.2,59.998,
2388,CA-2015-145065,0,3.6156,
2389,CA-2015-145065,0.2,8.8624,
2390,US-2015-127040,0,3.1104,
2391,US-2015-127040,0,20.5114,
2392,US-2015-127040,0,97.1946,
2393,US-2015-127040,0,42.1504,
2394,CA-2016-128111,0,10.3168,
2395,CA-2015-137897,0,2.256,
2396,CA-2015-137897,0,23.96,
2397,CA-2015-137897,0,16.65,
2398,CA-2017-169264,0,2.8224,
2399,CA-2017-169264,0,4.3368,
2400,CA-2017-147361,0,12.5762,
2401,CA-2017-147361,0,14.677,
2402,CA-2017-145877,0,23.55,
2403,CA-2017-145877,0,13.348,
2404,US-2016-110170,0.32,-225.0976,
2405,CA-2017-108574,0,200.8638,
2406,CA-2017-108574,0.2,-28.9674,
2407,CA-2017-108574,0.2,26.973,
2408,CA-2017-144589,0,7.986,
2409,CA-2017-144589,0.2,130.4913,
2410,CA-2017-155985,0,76.2624,
2411,CA-2014-162684,0.2,1.917,
2412,CA-2015-142041,0.2,2.632,
2413,CA-2014-151295,0,5.8604,
2414,CA-2014-151295,0.2,31.4532,
2415,CA-2016-156300,0,60.356,
2416,CA-2015-146087,0,60.392,
2417,CA-2017-168655,0,95.2,
2418,CA-2017-168655,0.2,29.952,
2419,CA-2016-107202,0.2,179.73,
2420,CA-2017-159597,0,3.178,
2421,CA-2017-159597,0,43.9956,
2422,CA-2016-155551,0.2,-48.9549,
2423,CA-2016-155551,0.2,3.2616,
2424,US-2017-147669,0.2,41.7186,
2425,US-2017-147669,0.7,-10.4184,
2426,US-2017-147669,0.4,-104.673,
2427,US-2017-147669,0.2,12.7764,
2428,CA-2016-169922,0.8,-2.1504,
2429,CA-2016-169922,0.8,-13.6488,
2430,CA-2016-169922,0.6,-9.0944,
2431,CA-2017-100748,0,27.4856,
2432,CA-2017-129805,0,3.034,
2433,CA-2014-148586,0.1,65.2064,
2434,US-2017-112613,0.2,4.0776,
2435,CA-2015-154746,0,16.98,
2436,CA-2015-154746,0,322.1829,
2437,CA-2017-140053,0,114.6285,
2438,CA-2014-164210,0.5,-99.2664,
2439,CA-2014-164210,0.2,12.5328,
2440,CA-2017-139948,0.2,2.1736,
2441,CA-2016-146934,0,86.25,
2442,CA-2016-146934,0.3,-19.9184,
2443,CA-2016-146934,0,172.3384,
2444,CA-2016-146934,0,30.432,
2445,CA-2016-146934,0,12.9024,
2446,CA-2016-146934,0,74.8142,
2447,CA-2015-100573,0,8.2156,
2448,CA-2016-119165,0.3,-14.081,
2449,CA-2015-128027,0,5.3898,
2450,CA-2016-140207,0.2,9.828,
2451,CA-2017-140949,0,9,
2452,CA-2017-140949,0,31.122,
2453,CA-2017-140949,0.2,3.0861,
2454,CA-2017-140949,0,18.2592,
2455,CA-2017-140949,0,13.604,
2456,CA-2017-140949,0,27.9344,
2457,CA-2017-140949,0,3.4357,
2458,CA-2017-140949,0,22.458,
2459,CA-2017-140949,0,12.0978,
2460,CA-2017-138548,0,25.4384,
2461,CA-2015-142419,0,13.4865,
2462,CA-2015-142419,0.2,34.4232,
2463,CA-2017-148691,0.2,29.372,
2464,CA-2017-148691,0.2,5.1184,
2465,CA-2017-148691,0,36.9873,
2466,CA-2017-148691,0,1.512,
2467,CA-2017-128755,0,4.0995,
2468,CA-2017-128755,0,165.7176,
2469,CA-2017-128755,0,15.552,
2470,CA-2017-128755,0,4.5657,
2471,US-2016-135923,0.2,4.2816,
2472,US-2016-135923,0.2,-67.6704,
2473,US-2016-135923,0.2,6.4864,
2474,CA-2016-114972,0.2,-29.9178,
2475,CA-2016-114972,0,29.0325,
2476,CA-2016-114972,0,41.2237,
2477,CA-2016-114972,0,429.5772,
2478,CA-2017-102750,0.2,-99.1764,
2479,CA-2014-145212,0,1.4742,
2480,CA-2017-141992,0.2,0.8388,
2481,CA-2017-141992,0.2,-32.6366,
2482,CA-2017-147956,0,0,
2483,CA-2017-126067,0.2,11.4296,
2484,CA-2017-126067,0,250.305,
2485,CA-2017-126067,0.2,32.396,
2486,CA-2017-126067,0,1.4456,
2487,CA-2015-104514,0,22.2352,
2488,CA-2015-104514,0,2.6568,
2489,CA-2015-104514,0,9.6192,
2490,CA-2015-141040,0,303.3408,
2491,CA-2015-141040,0,10.764,
2492,CA-2014-113579,0,41.5104,
2493,CA-2014-144624,0,1228.1787,
2494,CA-2016-146206,0.3,-34.392,
2495,CA-2016-146206,0.2,53.997,
2496,CA-2014-136644,0,32.392,
2497,CA-2015-122371,0,18.6093,
2498,CA-2015-122371,0,58.4962,
2499,CA-2016-126935,0.2,3.3544,
2500,US-2017-133781,0.2,12.6927,
2501,CA-2017-131618,0.2,4.4312,
2502,CA-2017-131618,0.8,-3.5712,
2503,CA-2017-131618,0.8,-16.38,
2504,CA-2016-149482,0,3.4686,
2505,CA-2014-143917,0,15.0416,
2506,CA-2014-143917,0,327.506,
2507,CA-2014-143917,0,34.2848,
2508,CA-2015-120397,0.8,-85.2384,
2509,CA-2017-163902,0.2,14.7582,
2510,CA-2017-163902,0,52.7934,
2511,CA-2016-136812,0,55.896,
2512,CA-2015-102722,0,41.535,
2513,CA-2017-155089,0.7,-33.484,
2514,CA-2016-124506,0.2,1.1996,
2515,CA-2016-124506,0.3,-2.0568,
2516,CA-2014-106572,0.2,19.824,
2517,CA-2014-128888,0.2,204.0714,
2518,CA-2017-123134,0,12.993,
2519,CA-2016-124352,0,9.8784,
2520,CA-2016-124352,0,14.4354,
2521,CA-2016-124352,0,251.8911,
2522,CA-2016-124352,0,6.2208,
2523,CA-2016-124352,0,1.375,
2524,CA-2016-124352,0,55.936,
2525,CA-2015-124541,0.2,5.256,
2526,CA-2015-124541,0.2,4.4604,
2527,CA-2015-124541,0.8,-12.075,
2528,CA-2015-124541,0.8,-16.884,
2529,CA-2015-124541,0.2,2.8884,
2530,CA-2014-108707,0.2,3.6288,
2531,CA-2014-111500,0,52.532,
2532,CA-2014-111500,0,8.2616,
2533,CA-2014-111500,0,4.5612,
2534,CA-2014-111500,0,122.3856,
2535,US-2017-117723,0.2,-337.806,
2536,CA-2015-143238,0,18.0648,
2537,CA-2015-168746,0.3,-54.5958,
2538,CA-2015-168746,0.4,-100.7944,
2539,CA-2015-168746,0.4,-36.253,
2540,CA-2015-113404,0.2,-219.1644,
2541,CA-2015-113404,0.2,78.7671,
2542,CA-2016-144792,0.2,22.3776,
2543,CA-2014-164385,0.2,14.3952,
2544,US-2016-114174,0,13.9152,
2545,US-2016-114174,0,6.9372,
2546,CA-2017-108070,0,2.0592,
2547,CA-2017-108070,0.15,-6.049,
2548,US-2015-128090,0.2,0.2592,
2549,US-2015-128090,0.2,211.4955,
2550,US-2015-128090,0.2,105.6456,
2551,US-2015-128090,0.2,1.764,
2552,CA-2017-101042,0,213.6888,
2553,CA-2017-101042,0,10.7604,
2554,CA-2016-155439,0,12.4416,
2555,CA-2016-118626,0.2,70.5544,
2556,CA-2015-111458,0,12,
2557,US-2016-126844,0.6,-32.32,
2558,US-2015-112508,0.2,0.5244,
2559,CA-2015-147788,0,140.686,
2560,CA-2015-147788,0,7.56,
2561,CA-2015-147788,0,61.389,
2562,CA-2015-144288,0.2,3.3408,
2563,CA-2015-144288,0.2,3.6288,
2564,CA-2015-110632,0,2.7036,
2565,CA-2015-110632,0,9.1314,
2566,CA-2017-109589,0,27.69,
2567,CA-2017-123967,0.2,7.85,
2568,CA-2017-123967,0,239.9058,
2569,CA-2017-148929,0,133.8624,
2570,CA-2017-134404,0.4,-35.6174,
2571,CA-2017-134404,0.2,3.6432,
2572,CA-2017-109778,0.2,0.91,
2573,CA-2016-155845,0.2,52.4979,
2574,CA-2017-145128,0,31.587,
2575,CA-2014-129091,0,7.9527,
2576,CA-2014-129091,0,156.751,
2577,CA-2014-129091,0,5.3392,
2578,CA-2014-129091,0,290.3016,
2579,US-2014-155502,0,30.7818,
2580,US-2014-155502,0,0,
2581,US-2014-155502,0,9.3312,
2582,US-2014-155502,0,8.34,
2583,US-2014-155502,0,0,
2584,US-2014-155502,0,4.4712,
2585,US-2014-155502,0,52.6344,
2586,CA-2015-121041,0.2,2.1476,
2587,CA-2017-131695,0,67.1139,
2588,CA-2017-131695,0,9.7812,
2589,CA-2016-137729,0,1.0166,
2590,CA-2016-137729,0.2,21.5397,
2591,US-2016-115455,0.6,-7.7748,
2592,US-2016-115455,0.5,-300.735,
2593,CA-2017-128300,0,39.55,
2594,CA-2017-128300,0,157.3632,
2595,CA-2017-149048,0,81.432,
2596,CA-2017-149048,0,411.7365,
2597,CA-2017-149048,0,158.7519,
2598,CA-2017-149048,0,95.4612,
2599,CA-2017-149048,0,7.3206,
2600,CA-2017-108553,0,35.3626,
2601,CA-2017-108553,0,36.813,
2602,CA-2016-165848,0,7.0218,
2603,CA-2016-165848,0,364.4595,
2604,CA-2016-165848,0.2,5.1294,
2605,CA-2016-165848,0,20.7808,
2606,CA-2014-112718,0.7,-0.8558,
2607,CA-2016-154053,0,4.9271,
2608,CA-2014-127446,0.2,0,
2609,CA-2014-127446,0.2,0.882,
2610,CA-2014-127446,0.3,-121.8735,
2611,CA-2014-127446,0.2,1.9926,
2612,CA-2014-127446,0.2,5.1012,
2613,CA-2014-127446,0.6,-3.9624,
2614,CA-2016-137204,0.2,2.598,
2615,CA-2014-147298,0.2,23.028,
2616,CA-2014-147298,0.2,5.715,
2617,CA-2017-147942,0,2.7166,
2618,CA-2017-147942,0.2,38.025,
2619,CA-2017-115931,0,1.0842,
2620,CA-2017-115931,0.2,6.704,
2621,CA-2017-115931,0,10.4496,
2622,CA-2017-115931,0,8.6715,
2623,CA-2014-164861,0,12.4416,
2624,CA-2017-127180,0.2,3919.9888,
2625,CA-2017-127180,0,647.892,
2626,CA-2017-127180,0,28.755,
2627,CA-2017-127180,0,0.5299,
2628,US-2017-165344,0.2,9.1296,
2629,US-2017-165344,0.7,-935.9595,
2630,US-2017-165344,0.7,-7.48,
2631,CA-2015-168186,0,7.0218,
2632,US-2017-110604,0,17.1828,
2633,US-2017-110604,0.2,4.2624,
2634,US-2017-110604,0.2,24.858,
2635,CA-2015-116750,0.2,0.7392,
2636,CA-2015-116750,0.7,-5.784,
2637,CA-2015-162369,0,61.389,
2638,CA-2017-108441,0,9.3296,
2639,CA-2017-108441,0.2,4.2666,
2640,CA-2017-108441,0,16.6764,
2641,CA-2017-108441,0.1,143.04,
2642,CA-2015-169740,0,2.999,
2643,CA-2016-124051,0.2,67.4424,
2644,CA-2016-149111,0.2,4.1391,
2645,CA-2016-149111,0.2,6.2856,
2646,CA-2014-131002,0,23.6529,
2647,CA-2014-131002,0,20.1207,
2648,CA-2014-131002,0,6.2208,
2649,CA-2014-131002,0,213.6888,
2650,CA-2014-131002,0,28.3095,
2651,US-2016-146794,0.15,19.998,
2652,CA-2017-112515,0.2,3.5022,
2653,CA-2017-112515,0.2,4.2717,
2654,CA-2017-112515,0,80.7912,
2655,CA-2017-112515,0,77.5764,
2656,CA-2017-112515,0.2,8.9544,
2657,CA-2017-112515,0,65.435,
2658,CA-2017-112515,0,7.056,
2659,CA-2016-150343,0,5.1042,
2660,CA-2015-135538,0.2,99.432,
2661,CA-2017-123372,0,494.9725,
2662,CA-2017-123372,0,35.982,
2663,CA-2017-159604,0,4.2048,
2664,CA-2016-164784,0.2,1.2948,
2665,CA-2016-164784,0.4,-142.071,
2666,CA-2016-164784,0.7,-2.0108,
2667,CA-2016-111794,0.2,20.8719,
2668,CA-2016-111794,0.2,9.5688,
2669,US-2015-139759,0.2,4.5882,
2670,US-2015-139759,0,29.6688,
2671,CA-2014-126403,0,79.8912,
2672,CA-2014-126403,0,212.1876,
2673,CA-2014-126403,0,12.838,
2674,CA-2014-126403,0,238.653,
2675,CA-2017-136875,0,79.8912,
2676,CA-2017-132185,0.2,0.7665,
2677,CA-2017-132185,0.2,4.3584,
2678,US-2014-160780,0.7,-8.1312,
2679,US-2014-160780,0.7,-16.776,
2680,CA-2017-127026,0,7.056,
2681,CA-2017-127026,0,111.591,
2682,CA-2017-127026,0,42.0744,
2683,CA-2017-127026,0.1,152.0883,
2684,CA-2017-127026,0,49.497,
2685,CA-2017-137085,0.2,101.5794,
2686,CA-2016-133123,0.2,29.985,
2687,CA-2016-133123,0.7,-2.4564,
2688,US-2016-128195,0.8,-6.567,
2689,CA-2015-153220,0,7.065,
2690,CA-2014-123064,0.2,1.64,
2691,CA-2017-156412,0.7,-4.455,
2692,US-2016-144211,0.2,5.6115,
2693,US-2016-144211,0.2,8.1432,
2694,CA-2016-138079,0,37.366,
2695,CA-2014-143182,0.2,4.0383,
2696,CA-2016-161662,0.2,10.6232,
2697,CA-2014-145317,0.5,-16.426,
2698,CA-2014-145317,0.5,-1811.0784,
2699,CA-2014-145317,0.2,7.4816,
2700,CA-2014-145317,0.2,1.002,
2701,CA-2014-145317,0.2,8.0766,
2702,CA-2014-145317,0.2,5.9175,
2703,CA-2014-145317,0.2,15.294,
2704,CA-2014-143413,0,56.9772,
2705,CA-2017-156818,0,17.238,
2706,CA-2017-155873,0,4.3368,
2707,CA-2017-155873,0,9.3312,
2708,CA-2017-155873,0,92.2368,
2709,CA-2015-121797,0,81.8496,
2710,CA-2015-121797,0.2,215.9973,
2711,US-2015-120572,0.7,-8.9796,
2712,CA-2017-132430,0.2,9.1776,
2713,CA-2017-146031,0,22.2444,
2714,CA-2014-110100,0.2,37.797,
2715,CA-2015-103723,0,5.56,
2716,CA-2014-127187,0,62.3904,
2717,CA-2017-128475,0,15.1158,
2718,CA-2014-100006,0,109.6113,
2719,CA-2017-144827,0,33.5772,
2720,CA-2014-110030,0.6,-14.3856,
2721,CA-2014-121286,0.2,2.7222,
2722,CA-2014-121286,0.2,5.096,
2723,CA-2016-164735,0,12.18,
2724,CA-2014-153479,0,6.7915,
2725,CA-2014-153479,0.2,31.0856,
2726,CA-2017-149888,0.4,-71.994,
2727,CA-2017-149888,0.4,-140.1408,
2728,CA-2017-119193,0.7,-1.3128,
2729,CA-2017-119193,0.4,94.4937,
2730,CA-2017-104801,0,1.7901,
2731,CA-2017-104801,0,343.9828,
2732,CA-2017-104801,0,21.506,
2733,CA-2014-107594,0,19.9746,
2734,CA-2014-107594,0,2.1762,
2735,CA-2015-129770,0,23.0864,
2736,CA-2015-115798,0,94.4925,
2737,CA-2015-115798,0,19.8716,
2738,CA-2015-115798,0,56.9943,
2739,CA-2015-115798,0,43.1904,
2740,CA-2017-122707,0,9.5448,
2741,CA-2017-122707,0,1.5588,
2742,CA-2016-165015,0.2,17.52,
2743,CA-2014-149244,0,13.4292,
2744,CA-2015-140144,0,100.4796,
2745,CA-2015-140144,0.2,47.241,
2746,CA-2017-163321,0.2,21.9978,
2747,CA-2014-155887,0.3,-130.0104,
2748,US-2015-165449,0.2,-1.3584,
2749,CA-2015-110247,0.7,-6.0324,
2750,US-2014-141257,0.2,73.194,
2751,CA-2014-154669,0,110.0528,
2752,CA-2014-158029,0.2,22.5296,
2753,CA-2015-155306,0,2.224,
2754,CA-2015-155306,0,129.348,
2755,CA-2015-155306,0.2,68.5965,
2756,CA-2015-155306,0,419.8185,
2757,CA-2015-155306,0,5.8604,
2758,CA-2016-127775,0,71.991,
2759,CA-2016-146171,0,31.5372,
2760,CA-2016-146171,0,125.1432,
2761,CA-2014-129574,0,23.232,
2762,CA-2017-126536,0,0.4356,
2763,CA-2017-126536,0.2,36.917,
2764,CA-2017-165757,0.7,-7.5768,
2765,CA-2017-165757,0.7,-23.8855,
2766,CA-2017-165757,0.2,0.6696,
2767,CA-2017-167752,0.2,3.8682,
2768,CA-2017-167752,0.2,312.676,
2769,US-2015-122140,0.8,-80.48,
2770,US-2015-122140,0.2,-0.6265,
2771,US-2015-122140,0.2,1.7991,
2772,CA-2016-163986,0,14.17,
2773,CA-2017-158967,0.2,5.7312,
2774,CA-2016-131576,0,24.2256,
2775,CA-2017-143455,0.2,3.6288,
2776,CA-2016-144729,0,1.5444,
2777,CA-2015-127019,0.2,4.5738,
2778,CA-2015-138534,0.15,-13.7976,
2779,CA-2017-108322,0.2,6.216,
2780,CA-2017-108322,0.2,0.7425,
2781,CA-2017-167668,0,29.6,
2782,CA-2017-146724,0,9.68,
2783,CA-2016-139878,0,74.8142,
2784,US-2016-106677,0.4,-15.992,
2785,CA-2016-116974,0.4,-15.5844,
2786,CA-2015-149972,0.2,0,
2787,CA-2015-149972,0,2.528,
2788,US-2014-117744,0.6,-24.803,
2789,US-2014-117744,0.2,1.4406,
2790,US-2014-117744,0.6,-23.976,
2791,CA-2014-125514,0,7.5284,
2792,CA-2014-125514,0,10.881,
2793,CA-2014-125514,0,3.1104,
2794,CA-2014-154599,0.2,94.0702,
2795,CA-2014-154599,0.2,38.3572,
2796,CA-2014-154599,0.2,6.5569,
2797,CA-2014-154599,0.15,-18.147,
2798,CA-2017-158743,0,4.1416,
2799,CA-2017-158743,0,18.7812,
2800,CA-2017-158743,0,70.008,
2801,CA-2016-153318,0.2,78.396,
2802,US-2015-110163,0.2,1.773,
2803,CA-2017-143329,0,17.3754,
2804,CA-2015-159380,0,5.778,
2805,CA-2015-159380,0,11.556,
2806,CA-2015-122623,0.3,-2.0364,
2807,CA-2015-148635,0,0.471,
2808,CA-2015-148635,0,6.2208,
2809,CA-2015-148635,0,56.392,
2810,CA-2015-148635,0.2,28.0784,
2811,CA-2015-135685,0,84.5154,
2812,CA-2015-135685,0,76.0878,
2813,CA-2015-135685,0,36.3987,
2814,CA-2015-135685,0,229.9908,
2815,CA-2015-135685,0,111.1035,
2816,CA-2015-104626,0,51.57,
2817,CA-2015-104626,0,15.185,
2818,CA-2015-104626,0,27.3592,
2819,CA-2015-104626,0,315.7404,
2820,CA-2016-160500,0.2,2.352,
2821,CA-2016-160500,0.2,7.4694,
2822,CA-2017-100202,0.2,22.6782,
2823,CA-2017-131016,0.2,0.558,
2824,CA-2017-131016,0.2,-2.974,
2825,US-2014-112914,0.2,10.56,
2826,US-2014-112914,0.32,-97.2312,
2827,US-2014-112914,0.8,-4.3584,
2828,US-2014-112914,0.2,1.1016,
2829,CA-2016-124149,0.2,37.9176,
2830,CA-2016-124149,0.2,6.291,
2831,CA-2016-124149,0.2,29.364,
2832,CA-2014-148915,0.2,-94.333,
2833,CA-2014-148915,0.2,54.5916,
2834,CA-2017-134649,0,4.1769,
2835,CA-2017-134649,0,3.4368,
2836,CA-2017-110842,0,2.8314,
2837,CA-2017-110842,0,9.3312,
2838,CA-2017-110842,0.2,39.52,
2839,CA-2016-147368,0.5,-27.828,
